fips,county,state,county_population,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_plus,pct_white,pct_black,pct_native,pct_asian,svi_score,cbsa_title,metro_micro_type,urban_rural,pct_poor_mental_health
27037,Dakota County,Minnesota,439179,101360,5.642111250507446,3.6730186140840546,44.120968039161156,78.01670844917449,7.080028872054448,0.282572709533015,5.182169457100636,0.1492,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,14.1
27039,Dodge County,Minnesota,20893,92890,4.937193850332218,2.8576274060883575,30.30368451352907,91.87766237495812,0.7705930215861772,0.3589719044656105,0.5456372947877279,0.0401,"Rochester, MN",Metropolitan Statistical Area,Metro,16.0
27041,Douglas County,Minnesota,39081,72472,8.511024643320363,3.0479097936875275,28.405351266275574,95.72682377625956,0.3812594355313324,0.2584376039507689,0.5015224789539674,0.1174,"Alexandria, MN",Micropolitan Statistical Area,Micro,14.5
27043,Faribault County,Minnesota,13931,64000,11.426262032478506,4.24764019988895,21.403331650681473,90.92671021462925,0.5240111980475198,0.258416481228914,0.47376354891967554,0.1629,,,,15.6
27045,Fillmore County,Minnesota,21251,73234,8.714333993144402,3.171323331237086,23.294908741594618,95.87784104277446,0.45644910827725754,0.05176227001082302,0.5693849701190532,0.2004,"Rochester, MN",Metropolitan Statistical Area,Metro,15.4
27047,Freeborn County,Minnesota,30857,65679,9.545004945598418,4.350936524453694,17.07272644473792,85.51382182324917,1.1893573581359174,0.343520108889393,2.945846971513757,0.4986,"Albert Lea, MN",Micropolitan Statistical Area,Micro,15.5
27049,Goodhue County,Minnesota,47697,78338,9.087024336046836,3.963963963963964,27.790135539935346,91.28247059563495,1.605971025431369,1.1237604042182947,0.8679791181835336,0.1645,"Red Wing, MN",Micropolitan Statistical Area,Micro,16.9
27051,Grant County,Minnesota,6091,67600,10.108243130724397,3.739245532759762,19.03664438810786,94.59858808077492,0.6402889509111804,0.45969463142341155,0.13134132326383188,0.1998,,,,17.9
27053,Hennepin County,Minnesota,1270787,92595,9.842650846328306,4.32107325323088,52.568080867371414,68.97151135477463,13.295304405852438,0.620639021330876,7.136837251246668,0.4108,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,14.9
27055,Houston County,Minnesota,18826,71580,7.192812567247686,1.550387596899225,26.680017801513127,94.52884308934453,0.5683629023690641,0.21247211303516414,0.4939976628067566,0.0207,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,Metro,14.2
27057,Hubbard County,Minnesota,21479,67197,10.13813984293689,4.267807401512137,29.589881180528938,92.24824246938871,0.6797336933749243,2.4442478700125703,0.30262116485869917,0.2809,,,,14.1
27059,Isanti County,Minnesota,41257,84063,8.786180910670158,4.215446047735729,19.700609225413405,93.96223671134595,0.9501417941197857,0.38054148386940395,1.7984826817267374,0.0913,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,17.1
27061,Itasca County,Minnesota,45054,63962,11.760818540209193,6.1981454367984385,24.67274890916303,89.74119944954943,0.6081590979713233,2.8543525547121233,0.2774448439650197,0.4012,"Grand Rapids, MN",Micropolitan Statistical Area,Micro,15.0
27063,Jackson County,Minnesota,9990,68368,9.736761866043297,2.027906976744186,23.076923076923077,92.74274274274275,0.49049049049049054,0.03003003003003003,1.4614614614614614,0.0856,,,,16.6
27065,Kanabec County,Minnesota,16145,68995,9.770404945124259,4.378196332792815,14.98176133402814,94.80334468875813,0.4087952926602663,0.38401982037782595,0.47692784143697736,0.2612,,,,18.1
27067,Kandiyohi County,Minnesota,43686,73285,10.900462799821458,3.841827463874708,25.89614283767207,83.64464588197592,6.068305635672756,0.5310625829785286,1.119351737398709,0.5383,"Willmar, MN",Micropolitan Statistical Area,Micro,16.2
27069,Kittson County,Minnesota,4191,66000,10.995284189625217,3.058823529411765,27.205635692720563,93.93939393939394,0.8112622285850632,0.23860653781913624,0.5010737294201861,0.0958,,,,14.4
27071,Koochiching County,Minnesota,12072,59779,11.69516033001616,5.0645648163676,17.077715663707114,91.38502319416833,0.7538104705102717,1.8223989396951623,0.6875414181577204,0.3118,,,,14.8
27073,Lac qui Parle County,Minnesota,6736,66967,8.674478770354588,2.1321961620469083,20.78054760931753,94.937648456057,0.5344418052256532,0.10391923990498812,0.6977434679334916,0.0535,,,,16.7
27075,Lake County,Minnesota,10915,73860,8.603456328818309,2.763521515988946,26.05410675115769,96.03298213467704,0.28401282638570774,0.3023362345396244,0.1374255611543747,0.0805,,,,14.4
27077,Lake of the Woods County,Minnesota,3786,61667,10.68559185859668,2.0675743822491177,21.231933929800412,91.60063391442155,0.39619651347068147,2.13946117274168,0.10565240359218173,0.0417,,,,16.9
27079,Le Sueur County,Minnesota,28795,87180,7.445726510714411,3.5890393858061294,24.661382562456104,92.66539329744748,0.8716791109567632,0.43757596805000865,0.43410314290675467,0.0694,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,16.2
27081,Lincoln County,Minnesota,5630,64750,9.117647058823529,2.7008310249307477,22.351748606183477,96.18117229129662,0.15985790408525755,0.10657193605683836,0.33747779751332146,0.069,,,,14.8
27083,Lyon County,Minnesota,25352,68919,12.364247366911192,3.0422878004259206,27.509109999382375,83.92631745029978,3.0766803408015146,0.16961186494162198,4.863521615651625,0.5348,"Marshall, MN",Micropolitan Statistical Area,Micro,15.5
27085,McLeod County,Minnesota,36727,73296,7.121620877608324,3.1744427033311426,18.913205183416203,92.15018923407847,0.5690636316606311,0.26683366460642033,0.6943120864758897,0.1126,"Hutchinson, MN",Micropolitan Statistical Area,Micro,15.3
27087,Mahnomen County,Minnesota,5389,52739,20.561989747484336,10.335689045936396,13.707934547699907,45.68565596585638,0.42679532380775653,36.64872889218779,0.4453516422341808,0.9577,,,,21.5
27089,Marshall County,Minnesota,9017,69396,7.412017653049678,2.8603351955307263,18.50736808746633,94.16657424864145,0.3327048907618942,0.4103360319396695,0.27725407563491183,0.1133,,,,17.1
27091,Martin County,Minnesota,19960,61674,11.703478040111703,5.18248874413258,23.077463798678476,94.53406813627254,0.6112224448897796,0.17034068136272545,0.49098196392785576,0.2867,"Fairmont, MN",Micropolitan Statistical Area,Micro,15.0
27093,Meeker County,Minnesota,23352,75926,7.558342041100661,2.5407597450964166,20.031397174254316,94.86981843096952,0.3211716341212744,0.34258307639602603,0.20983213429256595,0.1018,,,,15.4
27095,Mille Lacs County,Minnesota,26680,68088,10.986950365466305,4.694251190040279,16.658535263186426,89.04047976011994,0.4197901049475262,4.613943028485757,0.5997001499250375,0.5406,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,16.3
27097,Morrison County,Minnesota,34023,66264,10.307305990673203,4.074478478248376,17.468557440702288,95.69115010434118,0.3233107015842224,0.0793580812979455,0.3262498897804426,0.1448,,,,15.3
27099,Mower County,Minnesota,40082,66972,11.870229007633588,3.192492924879599,23.98695505491622,81.15114016266654,3.827154333616087,0.16216755650915624,5.451324784192406,0.5021,"Austin, MN",Micropolitan Statistical Area,Micro,15.8
27101,Murray County,Minnesota,8170,71500,7.396817503729487,2.96028880866426,21.582115219260533,91.99510403916769,0.5752753977968176,0.02447980416156671,1.4320685434516522,0.0983,,,,14.6
27103,Nicollet County,Minnesota,34380,79113,10.342994715942845,1.8596096863185858,34.90549135537042,88.3566026759744,3.016288539848749,0.38685282140779526,1.4979639325189062,0.1877,"Mankato, MN",Metropolitan Statistical Area,Metro,16.5
27105,Nobles County,Minnesota,22194,62973,12.24105461393597,2.9880478087649402,17.045617045617046,68.03190051365235,5.456429665675408,1.6536000720915562,5.262683608182392,0.8323,"Worthington, MN",Micropolitan Statistical Area,Micro,15.7
27107,Norman County,Minnesota,6457,65278,8.940502704422526,5.1242712488493405,21.8686981850773,90.66129781632337,1.3009137370295802,1.842961127458572,0.12389654638376955,0.2806,,,,17.3
27109,Olmsted County,Minnesota,162307,90420,7.87237111979477,3.431421557192211,47.66367055523682,80.53010652652073,6.98244684456,0.16019025673569223,6.215381961344859,0.2361,"Rochester, MN",Metropolitan Statistical Area,Metro,13.8
27111,Otter Tail County,Minnesota,60072,67990,8.657495256166984,5.276575760625272,26.559985070797083,92.37914502596884,1.0687175389532562,0.24637102144093753,0.5010653882008257,0.3303,"Fergus Falls, MN",Micropolitan Statistical Area,Micro,17.1
27113,Pennington County,Minnesota,13995,71504,9.625862695241555,1.8862981399004455,19.65759075907591,91.59699892818864,1.2075741336191497,1.1647016791711327,1.250446588067167,0.1416,,,,17.5
27115,Pine County,Minnesota,29090,65059,10.637989191541838,5.842500182122824,15.396085740913326,90.45720178755586,2.1931935372980407,2.076314884840151,1.0415950498453075,0.4919,,,,18.4
27117,Pipestone County,Minnesota,9380,68341,13.035908596300327,2.9101099374865274,20.515695067264573,88.29424307036248,2.55863539445629,0.9914712153518125,0.8528784648187633,0.2288,,,,17.5
27119,Polk County,Minnesota,31128,69540,11.559999999999999,3.3972015630908863,26.665713468687446,87.60922641994347,2.5282703675147777,1.2496787458236958,1.0729889488563351,0.4365,"Grand Forks, ND-MN",Metropolitan Statistical Area,Metro,15.6
27121,Pope County,Minnesota,11312,71212,9.618678445866763,0.9862268321713994,22.39114570664072,94.6958981612447,0.442008486562942,0.3094059405940594,0.7867751060820367,0.028,,,,17.0
27123,Ramsey County,Minnesota,547202,78108,12.893376468074418,4.736725261861995,44.724197160437456,62.22747723875278,11.99630118310971,0.5617669526061674,14.99135602574552,0.7076,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,15.9
27125,Red Lake County,Minnesota,3912,73889,9.307692307692307,1.4529058116232465,17.33723482077542,93.27709611451944,0.843558282208589,1.6104294478527608,0.0,0.0891,,,,15.3
27127,Redwood County,Minnesota,15428,65617,10.07361230850852,1.723446893787575,20.003858024691358,86.74487943997926,0.6870624837956961,4.303863106040964,2.5926886180969664,0.1794,,,,17.7
27129,Renville County,Minnesota,14707,66313,10.392964333077407,3.0836403329240003,17.958706661472537,88.12130278098864,0.6323519412524647,0.7411436730808458,0.8023390222343102,0.2482,,,,17.2
27131,Rice County,Minnesota,67152,78214,9.245942403978628,5.322345265688042,29.952353282975015,82.48451274720038,6.340838694305456,0.5271622587562544,2.153323802716226,0.4598,"Faribault-Northfield, MN",Micropolitan Statistical Area,Micro,16.2
